Label	ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	log2err
BP for La Doncella skin	BP	GO:0008544	epidermis development	70	0.511971671694207	2.48414698121226	0.0000000242764532657262	0.0000173819405382599	0.0000173819405382599	191	tags=50%, list=24%, signal=42%	FLG/KRT10/LORICRIN/KRT1/FLG2/CALML5/DSP/CASP14/PPL/S100A7/SPINK5/CDSN/PKP1/CNFN/KRTDAP/DSC1/LCE1C/KLK7/KRT80/EVPL/KRT2/TGM1/PKP3/LCE1D/ALOX12B/LCE1F/PLEC/KLK5/CLDN4/ABCA12/AQP3/ATP2A2/IVL/NUMA1/SULT2B1	0.73376198835648
BP for La Doncella skin	BP	GO:0043588	skin development	60	0.523323592714954	2.44267631776942	0.000000107709199791855	0.0000514131913673122	0.0000514131913673122	188	tags=53%, list=23%, signal=44%	FLG/KRT10/LORICRIN/KRT1/FLG2/DSP/CASP14/PPL/S100A7/ASPRV1/SPINK5/CDSN/PKP1/CNFN/DSC1/LCE1C/KRT80/EVPL/KRT2/TGM1/DHCR24/PKP3/LCE1D/ALOX12B/LCE1F/PLEC/KLK5/CLDN4/ABCA12/AQP3/IVL/NUMA1	0.704975715167238
BP for La Doncella skin	BP	GO:0030216	keratinocyte differentiation	43	0.565934855875018	2.48953775332263	0.00000125683176835851	0.000263372702908035	0.000263372702908035	188	tags=56%, list=23%, signal=45%	FLG/KRT10/LORICRIN/KRT1/DSP/CASP14/PPL/S100A7/CDSN/PKP1/CNFN/LCE1C/KRT80/EVPL/KRT2/TGM1/LCE1D/LCE1F/PLEC/KLK5/ABCA12/AQP3/IVL/NUMA1	0.643551836150722
BP for La Doncella skin	BP	GO:0045103	intermediate filament-based process	18	0.622396360962445	2.15810791330873	0.000395406775687621	0.0188740834261558	0.0188740834261558	87	tags=56%, list=11%, signal=51%	KRT10/KRT1/DSP/PPL/MACF1/PKP1/KRT80/EVPL/KRT2/CSNK1A1	0.49849310876659
BP for La Doncella skin	BP	GO:0045104	intermediate filament cytoskeleton organization	18	0.622396360962445	2.15810791330873	0.000395406775687621	0.0188740834261558	0.0188740834261558	87	tags=56%, list=11%, signal=51%	KRT10/KRT1/DSP/PPL/MACF1/PKP1/KRT80/EVPL/KRT2/CSNK1A1	0.49849310876659
BP for La Doncella skin	BP	GO:0098609	cell-cell adhesion	64	0.404787325597438	1.94830983903009	0.000629424078351527	0.0290753316193351	0.0290753316193351	230	tags=55%, list=28%, signal=43%	DSP/JUP/PERP/CDSN/PKP1/DSG1/S100A9/DSC1/ACTB/PIEZO1/CELSR2/NECTIN1/NECTIN4/AFDN/PKP3/KIFC3/HSPB1/ARG1/FCHO1/ACTG1/CLDN4/FLNA/S100A8/ABCA12/MINK1/WNK1/CTNND1/DSC3/STK10/EZR/ZMIZ1/CSK/IL1RN/TRIM29/PLXNB2	0.477270815362862
BP for La Doncella skin	BP	GO:0042775	mitochondrial ATP synthesis coupled electron transport	10	0.723543635962223	2.0854356227799	0.00103961121574198	0.04135342391507	0.04135342391507	76	tags=60%, list=9%, signal=55%	MT-CO1/MT-ND4/MT-ND1/MT-ND5/MT-CO2/MT-ND2	0.45505986738723
CC for La Doncella skin	CC	GO:0001533	cornified envelope	31	0.75815708745018	3.11946232788197	0.0000000001	0.0000001432	0.0000001432	185	tags=87%, list=23%, signal=70%	FLG/KRT10/LORICRIN/KRT1/FLG2/DSP/CASP14/PPL/JUP/NCL/CDSN/PKP1/DSG1/CNFN/DSC1/KLK7/EVPL/KRT2/TGM1/PKP3/SERPINB12/LCE1D/HSPB1/CST6/KLK6/DSC3/IVL	NA
CC for La Doncella skin	CC	GO:0005576	extracellular region	269	0.330980794481054	1.98096593624869	0.00000032300249166834	0.000115634892017266	0.000115634892017266	263	tags=45%, list=33%, signal=45%	KRT10/KRT1/FLG2/DMKN/CALML5/DSP/PPL/EIF4A1/SBSN/AHNAK/JUP/RPL4/KPRP/S100A7/LYPD3/NCL/RPL3/TTN/SPINK5/NCCRP1/CDSN/KRTDAP/S100A9/DSC1/AZGP1/FASN/SLC37A2/ACTB/NEB/TACSTD2/BLMH/DYNC1H1/KLK7/RPS8/RACK1/EPS8L1/SMPD3/EVPL/NECTIN1/CTSD/KRT2/TGM1/CPA4/ERBB3/SDC1/NECTIN4/IDE/RPL5/TPT1/PABPC1/SERPINB12/METRNL/CALML3/KIFC3/EPHB6/GOLGA4/HSPA8/HSPB1/NOTCH2/FURIN/KLK10/ARG1/DNM2/PLEC/RPS2/KLK5/EPN3/PTGS1/HUWE1/ACTG1/CST6/EEF2/FLNA/GLUL/P4HB/CTSA/KLK6/S100A8/VAT1/MINK1/ATP6V1C2/CTNND1/DSC3/GPI/IVL/LDHA/NOTCH3/NUMA1/RPS3/STK10/SULT2B1/EZR/NDRG1/ARHGEF12/CSK/EEF1A1/GSN/IL1RN/SLC2A1/SPTBN2/VWF/STK24/ITM2B/PLXNB2/KLK13/DBNL/SLURP1/PSAPL1/ACTN4/ALDOA/DDX5/GAPDH/GM2A/SFN/GRN/HLA-B/PKM/RPLP2/RPS18/SMARCA4/UBC	0.674962860011025
CC for La Doncella skin	CC	GO:0030057	desmosome	13	0.802139396075614	2.4587989828425	0.00000170244328683725	0.000270877642972326	0.000270877642972326	90	tags=77%, list=11%, signal=69%	DSP/PPL/JUP/PERP/CDSN/PKP1/DSG1/DSC1/EVPL/PKP3	0.643551836150722
CC for La Doncella skin	CC	GO:0045111	intermediate filament cytoskeleton	24	0.630104879923867	2.37281883713804	0.0000155906313879232	0.001594698867679	0.001594698867679	166	tags=67%, list=21%, signal=55%	KRT10/KRT1/DSP/CASP14/PPL/JUP/MACF1/PKP1/S100A9/KRT80/EVPL/KRT2/CSNK1A1/PLEC/IFFO2/S100A8	0.575610261071129
CC for La Doncella skin	CC	GO:0070062	extracellular exosome	210	0.314641285970641	1.8265361116206	0.000018929029876835	0.00176836799874143	0.00176836799874143	260	tags=45%, list=32%, signal=41%	KRT10/KRT1/DSP/PPL/EIF4A1/SBSN/AHNAK/JUP/RPL4/KPRP/NCL/RPL3/TTN/NCCRP1/S100A9/DSC1/AZGP1/FASN/SLC37A2/ACTB/NEB/TACSTD2/BLMH/DYNC1H1/RPS8/RACK1/EPS8L1/EVPL/CTSD/KRT2/TGM1/SDC1/NECTIN4/IDE/RPL5/TPT1/PABPC1/METRNL/CALML3/KIFC3/GOLGA4/HSPA8/HSPB1/FURIN/DNM2/PLEC/RPS2/EPN3/PTGS1/HUWE1/ACTG1/CST6/EEF2/FLNA/GLUL/P4HB/CTSA/S100A8/VAT1/MINK1/ATP6V1C2/CTNND1/GPI/IVL/LDHA/NUMA1/RPS3/STK10/SULT2B1/EZR/NDRG1/ARHGEF12/CSK/EEF1A1/GSN/IL1RN/SLC2A1/VWF/STK24/ITM2B/PLXNB2/DBNL/SLURP1/ACTN4/ALDOA/DDX5/GAPDH/GM2A/SFN/GRN/HLA-B/PKM/RPLP2/RPS18	0.575610261071129
CC for La Doncella skin	CC	GO:0005882	intermediate filament	21	0.647052562554583	2.34829469300262	0.0000257444122017614	0.00204120150847703	0.00204120150847703	142	tags=67%, list=18%, signal=56%	KRT10/KRT1/DSP/CASP14/PPL/JUP/MACF1/PKP1/KRT80/EVPL/KRT2/CSNK1A1/PLEC/IFFO2	0.575610261071129
CC for La Doncella skin	CC	GO:0099512	supramolecular fiber	75	0.407930774774248	1.99882913844689	0.0000959123034038134	0.00572276743642753	0.00572276743642753	245	tags=52%, list=30%, signal=40%	KRT10/KRT1/DSP/CASP14/PPL/AHNAK/JUP/TTN/MACF1/PKP1/ACTB/NEB/DYNC1H1/KRT80/EVPL/KRT2/CSNK1A1/TPT1/KIFC3/HSPB1/DNM2/PLEC/IFFO2/ACTG1/FLNA/MYZAP/NUMA1/EZR/EIF3A/NDRG1/KIF13B/CLIP4/LMNA/CLIP1/SLC2A1/KIF1C/EPPK1/ACTN4/ALDOA	0.538434096309916
CC for La Doncella skin	CC	GO:0101002	ficolin-1-rich granule	30	0.519427296577311	2.05618139326312	0.000177208128965597	0.00976007848764363	0.00976007848764363	258	tags=67%, list=32%, signal=47%	KRT1/CALML5/DSP/JUP/PKP1/DSG1/DSC1/CTSD/SERPINB12/NBEAL2/HSPA8/HUWE1/EEF2/GPI/UBR4/EEF1A1/GSN/DBNL/ALDOA/PKM	0.518848077743792
BP for El Nino anal swab	BP	GO:0097435	supramolecular fiber organization	252	0.365680369607715	2.20997112391101	0.000000000155622999205987	0.000000192505650017806	0.000000114780104392605	1008	tags=40%, list=25%, signal=32%	ACTB/B2M/ACTG1/DNM2/SPTBN1/DIAPH1/ALDOA/MYO1D/AKAP9/KRT20/MYO5B/SPTAN1/TPM4/EZR/CTTN/TMSB4X/MICAL3/DYNC1H1/MYO1E/AKAP13/HSPA1A/HSPA1B/NUMA1/ARHGEF12/LIMA1/CFLAR/CDC42/ARHGAP35/FLII/KRT8/PDGFRA/MICAL2/PSEN1/ARRB1/DLG1/FUS/GSN/PAFAH1B1/ROCK2/TLN1/CSNK1D/INF2/DSP/CHP1/CFL1/AGFG1/WDR1/ABI2/CAPZB/PCM1/PXN/EVL/NDEL1/HSPG2/KRT19/SHROOM3/MSRB2/CDSN/KPNB1/SRC/VIM/IQGAP1/ZEB2/TRIOBP/CARMIL1/MYO6/PAWR/PLS1/PRKCE/RIPK1/VILL/BAIAP2L1/FHDC1/CD47/HSP90B1/ARPC3/ARFGEF1/TARDBP/SHROOM1/PLEC/CKAP5/CEP192/DYRK1A/APP/PIK3R1/PRKCD/ROCK1/SVIL/TAGLN2/ARPIN/C15orf62/POF1B/RHOC/EPS8/KRT5/SLC9A1/TJP1/NCKAP1/CYFIP1/HOOK2	0.826657301178302
BP for El Nino anal swab	BP	GO:0006811	monoatomic ion transport	263	0.348528827150891	2.12873659487642	0.00000000125993330291214	0.000000935122497421389	0.000000557560039738953	834	tags=37%, list=21%, signal=32%	MT-CO1/BEST1/FTH1/SLC26A2/SLC26A3/ATP1A1/B2M/DNM2/MT-ND5/DIAPH1/MT-ATP6/MT-ND1/MT-ND4/LASP1/MT-CO2/MT-ATP8/MYLK/TMBIM1/ATP8B1/ATP5F1B/ATP8A1/NEDD4L/SCNN1A/ITPR3/TFRC/CLIC5/SLC6A8/PLCE1/SLC17A4/MT-ND4L/CTNNB1/SLC25A3/SLC26A6/CLIC1/PSEN1/ACTN4/SLC22A5/DLG1/MT-CO3/ATP6V0D1/VMP1/MT-CYB/TPCN1/SLC38A1/ATP5MC2/CHP1/ATP1B1/CFTR/CLTC/AP3D1/SLC25A13/ATP2A3/CTSS/LGALS3/P2RX4/FXYD3/TPT1/CA2/PKD1/FTL/TRPM4/SLC30A10/MT-ND2/ATP2B4/GNB2/TMBIM6/UTRN/ABCB8/PDE4D/SGK1/STIM1/SLMAP/WNK1/MT-ND3/WWP2/EPB41/PRKCE/KCNK5/ATP13A3/SLC60A2/COX4I1/ITGAV/ITPR2/PLCG1/SLC20A2/PIEZO1/SLC4A4/CLCN3/COX6B1/ATP2C2/CAB39/CNNM2/MCUR1/MFSD8/CNNM4/APP/CALM1/CD4	0.788186810800237
BP for El Nino anal swab	BP	GO:0030029	actin filament-based process	271	0.333373093697263	2.03290950379289	0.0000000311947313713178	0.000011576364811896	0.00000690232396541819	692	tags=31%, list=17%, signal=27%	ACTB/LRP1/ATP1A1/ACTG1/DNM2/SPTBN1/FLNB/DIAPH1/ALDOA/MYH9/MYO1D/AKAP9/MYO5B/SPTAN1/TPM4/EZR/CTTN/NEDD4L/TMSB4X/MICAL3/MYO1E/AKAP13/ARHGEF12/LIMA1/CFLAR/CDC42/ARHGAP35/FLII/KRT8/PDGFRA/PDCD6IP/FGD6/MICAL2/SPECC1/ACTN4/ARRB1/DLG1/GSN/PAFAH1B1/ROCK2/TLN1/INF2/DSP/ACAP2/MYO18A/CFL1/WDR1/ABI2/CAPZB/PXN/EVL/KRT19/TRPM4/BCAS3/ARHGAP17/SHROOM3/MYH14/MSRB2/DSG2/JUP/MYL6/PDE4D/SRC/IQGAP1/ZEB2/TRIOBP/CARMIL1/EPB41/MYO6/PAWR/PLS1/PRKCE/QKI/VILL/BAIAP2L1/FHDC1/CD47/MKLN1/HSP90B1/CYTH2/CDC42BPB/ARPC3/ARFGEF1	0.719512826338911
BP for El Nino anal swab	BP	GO:0030036	actin cytoskeleton organization	247	0.330428253329573	1.97962410096764	0.000000105389033799467	0.0000300845157253708	0.000017937675362981	994	tags=37%, list=25%, signal=30%	ACTB/LRP1/ACTG1/DNM2/SPTBN1/FLNB/DIAPH1/ALDOA/MYH9/MYO1D/MYO5B/SPTAN1/TPM4/EZR/CTTN/TMSB4X/MICAL3/MYO1E/AKAP13/ARHGEF12/LIMA1/CFLAR/CDC42/ARHGAP35/FLII/KRT8/PDGFRA/PDCD6IP/FGD6/MICAL2/SPECC1/ACTN4/ARRB1/DLG1/GSN/PAFAH1B1/ROCK2/TLN1/INF2/ACAP2/MYO18A/CFL1/WDR1/ABI2/CAPZB/PXN/EVL/KRT19/BCAS3/ARHGAP17/SHROOM3/MYH14/MSRB2/SRC/IQGAP1/ZEB2/TRIOBP/CARMIL1/EPB41/MYO6/PAWR/PLS1/PRKCE/VILL/BAIAP2L1/FHDC1/CD47/MKLN1/HSP90B1/CYTH2/CDC42BPB/ARPC3/ARFGEF1/SHROOM1/PLEC/PHACTR2/MINK1/PIK3R1/PRKCD/ROCK1/SVIL/ARHGEF5/TAGLN2/ARPIN/C15orf62/POF1B/RHOC/EPS8/SLC9A1/TJP1/NCKAP1/CYFIP1	0.704975715167238
BP for El Nino anal swab	BP	GO:0032880	regulation of protein localization	273	0.294439632165864	1.80883462383887	0.00000237004821566238	0.000382402127318395	0.000228004508384559	981	tags=36%, list=24%, signal=29%	ACTB/CDH1/LRP1/SPTBN1/CTNND1/ALDOA/LAMB1/KRT20/TMBIM1/SQSTM1/SORL1/EZR/CTSD/NEDD4L/ITGA3/YWHAZ/LRP4/NUMA1/TFRC/UBE2G2/HNF4A/CTNNB1/GNAS/OGT/VAMP8/HUWE1/SEC31A/ARRB1/DLG1/GSN/ITGB1/ROCK2/RAB11FIP1/VEGFA/ZBED6/DSP/MYO18A/CHP1/CFL1/CLTC/TMED10/EIF4G1/LGALS3/PCM1/PPARD/FZD5/CLN3/JAK1/MLLT6/SIRT7/CDK5RAP3/NDEL1/RNF4/GBF1/TRPM4/RHBDF2/ATP2B4/CSNK2A2/DSG2/JUP/AKT1/EGFR/VIM/NPEPPS/TRAPPC12/WNK1/HLA-DRB1/EP300/EPB41/PLS1/PRKCE/SP100/UBE2D3/VAMP2/AGR2/TARDBP/ADTRP/DTX3L/ERBB2/IL6ST/TRIM25/MACROH2A1/DERL2/APP/PIK3R1/PRKCD/RANGAP1/NUP58/ARIH2/ASPH/CTNNA1/GBP1/KRT5/RXRA/STX3/SEC24C/RABGAP1L	0.627256739718528
BP for El Nino anal swab	BP	GO:1903829	positive regulation of protein localization	156	0.348216671984274	1.9620733764292	0.00000281329768769275	0.000417605908761112	0.000248994508982649	724	tags=35%, list=18%, signal=30%	CDH1/LRP1/SPTBN1/CTNND1/ALDOA/LAMB1/SQSTM1/SORL1/EZR/ITGA3/LRP4/NUMA1/TFRC/GNAS/HUWE1/SEC31A/DLG1/ITGB1/ROCK2/VEGFA/DSP/MYO18A/CHP1/CFL1/TMED10/EIF4G1/LGALS3/PCM1/PPARD/FZD5/CLN3/JAK1/MLLT6/CDK5RAP3/TRPM4/ATP2B4/CSNK2A2/DSG2/JUP/AKT1/EGFR/VIM/NPEPPS/TRAPPC12/HLA-DRB1/EP300/EPB41/PLS1/PRKCE/UBE2D3/VAMP2/AGR2/TARDBP/DTX3L	0.627256739718528
BP for El Nino anal swab	BP	GO:0060341	regulation of cellular localization	171	0.335420330280963	1.92905317491151	0.00000466174498506053	0.000576657854651988	0.000343828083745328	977	tags=38%, list=24%, signal=30%	ACTB/CDH1/LRP1/SPTBN1/ALDOA/LAMB1/TMBIM1/SQSTM1/SORL1/EZR/ITGA3/DYNC1H1/LRP4/NUMA1/UBE2G2/GNAS/OGT/VAMP8/SEC31A/ARRB1/DLG1/GSN/ITGB1/ZBED6/TBC1D20/CHP1/CLTC/LGALS3/P2RX4/PCM1/PPARD/CLN3/MLLT6/RBM4/SIRT7/NDEL1/TRPM4/ATP2B4/JUP/TMBIM6/AKT1/EGFR/SRC/WNK1/HLA-DRB1/EP300/PLS1/PRKCE/SP100/VAMP2/AGR2/TARDBP/ERBB2/DERL2/CD4/PIK3R1/PRKCD/RANGAP1/NUP58/ARHGAP1/ASPH/GBP1/MAPK1/STX3/SEC24C	0.610526878385931
BP for El Nino anal swab	BP	GO:0090066	regulation of anatomical structure size	135	0.355093442340608	1.9476988348628	0.0000103073752559824	0.000980786399357714	0.000584786811684297	1035	tags=44%, list=26%, signal=34%	CDH1/MACF1/DNM2/SPTBN1/SPTAN1/EZR/CTTN/TMSB4X/LIMA1/ARHGAP35/CDHR2/FLII/SEMA4D/GSN/ITGB1/PAFAH1B1/ROCK2/VEGFA/CFL1/WDR1/CAPZB/PPARD/CLN3/HP1BP3/EVL/ECE1/TRPM4/JUP/ABCB8/GOLGA4/SRC/VIM/TRIOBP/CARMIL1/WNK1/PLS1/PRKCE/DOCK4/VILL/BAIAP2L1/ARPC3/ARFGEF1/CDHR5/CLCN3/ZFYVE27/BDKRB2/HRH1/PRKCD/ROCK1/SVIL/VAV1/C15orf62/EPS8/KIAA0319/NCKAP1/CYFIP1/DNAJC16/RTN4/DIP2B/ARHGAP18	0.593325476396405
BP for El Nino anal swab	BP	GO:0001659	temperature homeostasis	57	0.471310360266683	2.16987730864749	0.0000133103848528104	0.00123487095471949	0.000736282893935783	1385	tags=63%, list=35%, signal=42%	CKB/ACADVL/HNRNPU/PLAC8/SQSTM1/SORL1/FLCN/DYNC1H1/STAT6/GNAS/MAP2K6/OGT/VEGFA/STAT3/EPAS1/DOCK7/EHMT1/SMARCA4/QKI/ID1/APPL2/NAPEPLD/PRKAB2/OVOL2/PRKAB1/HDAC3/FTO/IGF1R/NRDC/LETMD1/PPARGC1B/ACOT11/SLC25A5/FOXO1/HADH/LNPEP	0.593325476396405
BP for El Nino anal swab	BP	GO:0009060	aerobic respiration	76	0.414998940340508	2.05346507426534	0.0000174813722608079	0.00154195243238691	0.00091937800860095	840	tags=47%, list=21%, signal=38%	MT-CO1/MT-ND5/ALDOA/MT-ATP6/MT-ND1/MT-ND4/MT-CO2/MT-ATP8/PKM/ATP5F1B/FLCN/GAPDH/MT-ND4L/OGT/PSEN1/MT-CO3/MT-CYB/SDHA/PDK1/TPI1/NCOR1/ACO2/MT-ND2/SRC/MT-ND3/EP300/PDP1/COX4I1/OXA1L/SLC4A4/COX6B1/MACROH2A1/CYCS/APP/DLST/LDHA	0.575610261071129
BP for El Nino anal swab	BP	GO:1901699	cellular response to nitrogen compound	190	0.30827885822907	1.81455581213577	0.0000203142987403475	0.00171332642330522	0.00102155851377553	961	tags=40%, list=24%, signal=32%	ACTB/CDH1/SLC26A3/LRP1/DIAPH1/AKAP9/SORL1/PKM/GNB1/PDE3A/CTSD/SCNN1A/STAT6/CFLAR/HNF4A/CTNNB1/SLC26A6/GNAS/OGT/PSEN1/ROCK2/UBR2/SNX5/LGMN/NCOA2/CFL1/CFTR/STAT3/FOS/P2RX4/PXN/CA2/JAK1/NDEL1/TAF1/TRPM4/SLC30A10/ATP2B4/JUP/AKT1/NFE2L2/PDE4D/SRC/VIM/ALAS1/EP300/NONO/CEACAM1/ITPR2/VAMP2/HSP90B1/KLF4/EPG5/HDAC2/APPL2/LPIN3/APP/ASS1/HRH1/MAT2A/PCK1/PIK3R1/PRKCD/RAF1/ROCK1/SRSF5/SLC39A14/PTPRJ/CASP7/CTNNA1/IRF3/JAK3/ABCC1/NFKB1/MAPK1/SLC9A1	0.575610261071129
BP for El Nino anal swab	BP	GO:0032535	regulation of cellular component size	109	0.379103904554837	2.0021607528348	0.0000233835842945153	0.00188644524602057	0.00112477936231559	1064	tags=47%, list=27%, signal=35%	CDH1/MACF1/DNM2/SPTBN1/SPTAN1/EZR/CTTN/TMSB4X/LIMA1/ARHGAP35/CDHR2/FLII/SEMA4D/GSN/PAFAH1B1/VEGFA/CFL1/WDR1/CAPZB/CLN3/HP1BP3/EVL/JUP/ABCB8/GOLGA4/VIM/TRIOBP/CARMIL1/WNK1/PLS1/PRKCE/VILL/BAIAP2L1/ARPC3/ARFGEF1/CDHR5/CLCN3/ZFYVE27/PRKCD/SVIL/VAV1/C15orf62/EPS8/KIAA0319/NCKAP1/CYFIP1/DNAJC16/RTN4/DIP2B/ARHGAP18/CAPG	0.575610261071129
BP for El Nino anal swab	BP	GO:0001666	response to hypoxia	90	0.38791186696197	1.98862567230348	0.0000321961044411182	0.00243836211389775	0.0014538558112672	680	tags=38%, list=17%, signal=32%	MT-CO1/MT-ND5/MT-ND1/MT-ND4/MT-CO2/FABP1/NDRG1/TFRC/CFLAR/ROCK2/P4HB/VEGFA/MT-CYB/PDK1/ATP1B1/STAT3/FOS/HYOU1/EPAS1/CD24/HP1BP3/MT-ND2/CAPN2/TMBIM6/NFE2L2/NPEPPS/HIPK2/ALAS1/APAF1/EP300/NONO/THBS1/ITPR2/HSP90B1	0.557332238758646
BP for El Nino anal swab	BP	GO:0034109	homotypic cell-cell adhesion	34	0.531801242543854	2.19722852581144	0.0000423391203230499	0.00308079363762428	0.0018369009704696	848	tags=53%, list=21%, signal=42%	CEACAM5/ACTB/ACTG1/MYH9/CDHR2/CTNNB1/PDGFRA/CLIC1/GNAS/TLN1/DSP/JAK1/DSG2/JUP/CEACAM1/CDHR5/IL6ST/PRKCD	0.557332238758646
BP for El Nino anal swab	BP	GO:0032970	regulation of actin filament-based process	131	0.337352157590144	1.8367690983195	0.0000485062063121333	0.00333345428933938	0.00198754806044894	1064	tags=43%, list=27%, signal=32%	LRP1/ACTG1/SPTBN1/MYH9/AKAP9/SPTAN1/CTTN/TMSB4X/AKAP13/LIMA1/CDC42/ARHGAP35/FLII/PDGFRA/DLG1/GSN/ROCK2/DSP/CFL1/WDR1/ABI2/CAPZB/PXN/EVL/TRPM4/BCAS3/ARHGAP17/DSG2/JUP/PDE4D/IQGAP1/ZEB2/TRIOBP/CARMIL1/PRKCE/VILL/BAIAP2L1/CD47/ARPC3/ARFGEF1/PIK3R1/PRKCD/ROCK1/SVIL/ARHGEF5/ARPIN/C15orf62/RHOC/EPS8/SLC9A1/TJP1/NCKAP1/CYFIP1/ARHGAP18/ATP2A2/CAPG	0.557332238758646
BP for El Nino anal swab	BP	GO:0051851	host-mediated perturbation of symbiont process	30	0.561095394164144	2.19370737080387	0.0000498902638892824	0.00336623216896594	0.00200709163459836	816	tags=60%, list=20%, signal=48%	MUC2/EEF1A1/IGF2R/CDC42/PI4KA/GSN/ROCK2/TBC1D20/CFL1/TRIM31/TRIM26/EP300/SMARCA4/TAF11/TARDBP/CHD1/TRIM25/NAPEPLD	0.557332238758646
BP for El Nino anal swab	BP	GO:0030855	epithelial cell differentiation	130	0.337944534168213	1.83626114478713	0.0000781805832056536	0.00460520863930445	0.00274582241258997	1028	tags=45%, list=26%, signal=35%	FLG/ACADVL/KRT20/SLC44A4/EZR/TXNIP/CTSB/MYO1E/NUMA1/CDC42/CDHR2/CTNNB1/AFDN/EHF/PAFAH1B1/ROCK2/VEGFA/DSP/SULT1B1/LGALS3/ABI2/BLTP1/CD24/NCOA3/ANXA4/KRT19/VEZF1/RHBDF2/CDSN/DSG2/AKT1/PDE4D/SRC/PAX8/IQGAP1/ZEB2/MYO6/PLS1/CEACAM1/HDAC2/IL6ST/NFE2L1/PLEC/MACROH2A1/PCK1/ROCK1/TST/TAGLN2/POF1B/ASAH1/BMP5/IRF6/KRT5/ST14/TJP1/SPINT2/MACROH2A2/OVOL2/NFKBIZ	0.538434096309916
BP for El Nino anal swab	BP	GO:0006119	oxidative phosphorylation	34	0.519308685149208	2.14561337099053	0.0000850037466524288	0.00485306005887943	0.00289360203261692	793	tags=53%, list=20%, signal=43%	MT-CO1/MT-ND5/MT-ATP6/MT-ND1/MT-ND4/MT-CO2/MT-ATP8/ATP5F1B/MT-ND4L/MT-CO3/MT-CYB/SDHA/MT-ND2/MT-ND3/COX4I1/COX6B1/MACROH2A1/CYCS	0.538434096309916
BP for El Nino anal swab	BP	GO:0030856	regulation of epithelial cell differentiation	27	0.56727119802735	2.18987611798756	0.0000909334589655378	0.00496255979736928	0.0029588904613652	1024	tags=63%, list=26%, signal=47%	NUMA1/CTNNB1/ROCK2/VEGFA/BLTP1/CD24/NCOA3/VEZF1/DSG2/PAX8/ZEB2/CEACAM1/NFE2L1/MACROH2A1/ROCK1/MACROH2A2/OVOL2	0.538434096309916
BP for El Nino anal swab	BP	GO:0046034	ATP metabolic process	69	0.407033845402291	1.95943062188595	0.0000995755387556454	0.00520457499045352	0.00310319027347064	602	tags=39%, list=15%, signal=34%	MT-ND5/ALDOA/MT-ATP6/MT-ND1/MT-ND4/MT-ATP8/PKM/ATP5F1B/FLCN/TMSB4X/HSPA1A/HSPA1B/GAPDH/MT-ND4L/OGT/PSEN1/SDHA/ATP5MC2/ATP1B1/TPI1/SLC25A13/STAT3/NCOR1/MT-ND2/SRC/MT-ND3/EP300	0.538434096309916
BP for El Nino anal swab	BP	GO:0051493	regulation of cytoskeleton organization	166	0.305997479782739	1.73301415167529	0.0000991192201199358	0.00520457499045352	0.00310319027347064	994	tags=37%, list=25%, signal=29%	LRP1/ACTG1/SPTBN1/HNRNPU/DIAPH1/AKAP9/SPTAN1/CTTN/TMSB4X/DYNC1H1/AKAP13/HSPA1A/HSPA1B/NUMA1/LIMA1/CDC42/ARHGAP35/FLII/PDGFRA/GSN/PAFAH1B1/ROCK2/CFL1/CLTC/MARK2/WDR1/ABI2/CAPZB/PXN/CLN3/EVL/RNF4/BCAS3/ARHGAP17/CAPN2/IQGAP1/TRIOBP/CARMIL1/PRKCE/VILL/BAIAP2L1/RBM14/CD47/ARPC3/ARFGEF1/CKAP5/DYRK1A/PIK3R1/PLXNB1/PRKCD/ROCK1/SVIL/ARHGEF5/ARPIN/C15orf62/RHOC/EPS8/MAPK1/SLC9A1/TJP1/NCKAP1/CYFIP1	0.538434096309916
BP for El Nino anal swab	BP	GO:0030182	neuron differentiation	288	0.270393314533842	1.67126360258807	0.00010327326487623	0.00521035331004593	0.00310663555482196	755	tags=30%, list=19%, signal=26%	ACTB/CDH1/MACF1/B2M/ACTG1/DNM2/LAMB1/NEO1/ERBB3/TDP2/SLC44A4/ATP8B1/CTTN/NEDD4L/YWHAZ/LRP4/STK24/CFLAR/CDC42/ARHGAP35/CDHR2/FRYL/KIF13B/CTNNB1/PPP1R12B/ENC1/PBX1/PSEN1/SEMA4D/MYCBP2/PAFAH1B1/TRIO/CSNK1D/VEGFA/CDHR1/APLP2/CPNE1/CFL1/MARK2/STAT3/FOS/ABI2/ITM2C/FZD5/DOCK7/SNX32/GAK/VLDLR/EVL/CDK5RAP3/NDEL1/SZT2/ECE1/KIDINS220/RHBDF2/JUP/PTPRH/PLXNB2/KALRN/TUBA1B/VPS13B/AKT1/EGFR/GOLGA4/PPP1R12A/NFE2L2/SGK1/VIM/HIPK2/WNK1/CALR/EP300/LRP6/MYO6/PLS1/B4GALT5/DICER1/KIAA1755/ID1/TUBA4A/ARFGEF1/ATOH1/ERBB2/HDAC2/MOV10	0.538434096309916
